Daily Mean Air Temperature ,,,
Date,Value,Time Period,Climate Model
12-07-2055,32.81,2040-2069,CanESM2
13-07-2055,33.79,2040-2069,CanESM2
14-07-2055,34.74,2040-2069,CanESM2
15-07-2055,39.17,2040-2069,CanESM2
16-07-2055,42.75,2040-2069,CanESM2
17-07-2055,41.26,2040-2069,CanESM2
18-07-2055,37.07,2040-2069,CanESM2
19-07-2055,39,2040-2069,CanESM2
20-07-2055,43.47,2040-2069,CanESM2
21-07-2055,32.62,2040-2069,CanESM2
22-07-2055,32.86,2040-2069,CanESM2
23-07-2055,37.03,2040-2069,CanESM2
24-07-2055,40.57,2040-2069,CanESM2
25-07-2055,37.5,2040-2069,CanESM2
26-07-2055,35.75,2040-2069,CanESM2
27-07-2055,36.95,2040-2069,CanESM2
28-07-2055,39,2040-2069,CanESM2
29-07-2055,41.27,2040-2069,CanESM2
30-07-2055,44.3,2040-2069,CanESM2
31-07-2055,39.37,2040-2069,CanESM2
01-08-2055,39.36,2040-2069,CanESM2
02-08-2055,40.25,2040-2069,CanESM2
03-08-2055,32.78,2040-2069,CanESM2
04-08-2055,39.87,2040-2069,CanESM2
05-08-2055,46.91,2040-2069,CanESM2
06-08-2055,44.96,2040-2069,CanESM2
07-08-2055,42.68,2040-2069,CanESM2
08-08-2055,41.48,2040-2069,CanESM2
09-08-2055,39,2040-2069,CanESM2
10-08-2055,33.01,2040-2069,CanESM2
11-08-2055,38.17,2040-2069,CanESM2
12-08-2055,38.29,2040-2069,CanESM2
13-08-2055,39.91,2040-2069,CanESM2
14-08-2055,39.62,2040-2069,CanESM2
15-08-2055,35.55,2040-2069,CanESM2
16-08-2055,35.8,2040-2069,CanESM2
17-08-2055,40.07,2040-2069,CanESM2
18-08-2055,43.56,2040-2069,CanESM2
19-08-2055,44.87,2040-2069,CanESM2
20-08-2055,44.91,2040-2069,CanESM2
21-08-2055,43.9,2040-2069,CanESM2
22-08-2055,42.75,2040-2069,CanESM2
23-08-2055,33.45,2040-2069,CanESM2
24-08-2055,36.35,2040-2069,CanESM2
25-08-2055,43.27,2040-2069,CanESM2
26-08-2055,44.67,2040-2069,CanESM2
27-08-2055,44.29,2040-2069,CanESM2
28-08-2055,43.02,2040-2069,CanESM2
29-08-2055,42.87,2040-2069,CanESM2
30-08-2055,44.55,2040-2069,CanESM2
31-08-2055,42.74,2040-2069,CanESM2
01-09-2055,38.55,2040-2069,CanESM2
02-09-2055,36.17,2040-2069,CanESM2
03-09-2055,40.39,2040-2069,CanESM2
04-09-2055,36.41,2040-2069,CanESM2
05-09-2055,38,2040-2069,CanESM2
06-09-2055,29.46,2040-2069,CanESM2
07-09-2055,29.92,2040-2069,CanESM2
08-09-2055,37.85,2040-2069,CanESM2
09-09-2055,29.45,2040-2069,CanESM2
10-09-2055,26.07,2040-2069,CanESM2
11-09-2055,29.16,2040-2069,CanESM2
12-09-2055,38.91,2040-2069,CanESM2
13-09-2055,31.53,2040-2069,CanESM2
14-09-2055,25.78,2040-2069,CanESM2
15-09-2055,24.87,2040-2069,CanESM2
16-09-2055,27.03,2040-2069,CanESM2
17-09-2055,27.94,2040-2069,CanESM2
18-09-2055,27.76,2040-2069,CanESM2
19-09-2055,27.29,2040-2069,CanESM2
20-09-2055,22.3,2040-2069,CanESM2
21-09-2055,23.9,2040-2069,CanESM2
22-09-2055,24.73,2040-2069,CanESM2
23-09-2055,27.39,2040-2069,CanESM2
24-09-2055,30.24,2040-2069,CanESM2
25-09-2055,30.78,2040-2069,CanESM2
26-09-2055,31.53,2040-2069,CanESM2
27-09-2055,32.5,2040-2069,CanESM2
28-09-2055,30.86,2040-2069,CanESM2
29-09-2055,30.67,2040-2069,CanESM2
30-09-2055,30.2,2040-2069,CanESM2
01-10-2055,31.24,2040-2069,CanESM2
02-10-2055,31.47,2040-2069,CanESM2
03-10-2055,28.51,2040-2069,CanESM2
04-10-2055,23.16,2040-2069,CanESM2
05-10-2055,27.38,2040-2069,CanESM2
06-10-2055,29.63,2040-2069,CanESM2
07-10-2055,30.74,2040-2069,CanESM2
08-10-2055,30.69,2040-2069,CanESM2
09-10-2055,30.63,2040-2069,CanESM2
10-10-2055,29.71,2040-2069,CanESM2
11-10-2055,23.39,2040-2069,CanESM2
12-10-2055,28.13,2040-2069,CanESM2
13-10-2055,29.03,2040-2069,CanESM2
14-10-2055,25.08,2040-2069,CanESM2
15-10-2055,18.3,2040-2069,CanESM2
16-10-2055,17.16,2040-2069,CanESM2
17-10-2055,19.1,2040-2069,CanESM2
18-10-2055,21.06,2040-2069,CanESM2
19-10-2055,24.09,2040-2069,CanESM2
20-10-2055,17.27,2040-2069,CanESM2
21-10-2055,16.25,2040-2069,CanESM2
22-10-2055,23.1,2040-2069,CanESM2
23-10-2055,17.65,2040-2069,CanESM2
24-10-2055,24.52,2040-2069,CanESM2
25-10-2055,25.08,2040-2069,CanESM2
26-10-2055,21.7,2040-2069,CanESM2
27-10-2055,19.38,2040-2069,CanESM2
28-10-2055,18.61,2040-2069,CanESM2
29-10-2055,16.06,2040-2069,CanESM2
30-10-2055,18.86,2040-2069,CanESM2
31-10-2055,19.02,2040-2069,CanESM2
01-11-2055,17.78,2040-2069,CanESM2
02-11-2055,19.07,2040-2069,CanESM2
03-11-2055,20.25,2040-2069,CanESM2
04-11-2055,21.16,2040-2069,CanESM2
05-11-2055,20.26,2040-2069,CanESM2
06-11-2055,21.62,2040-2069,CanESM2
07-11-2055,17.1,2040-2069,CanESM2
08-11-2055,14.08,2040-2069,CanESM2
09-11-2055,15.16,2040-2069,CanESM2
10-11-2055,15.03,2040-2069,CanESM2
11-11-2055,17.53,2040-2069,CanESM2
12-11-2055,16.77,2040-2069,CanESM2
13-11-2055,19.62,2040-2069,CanESM2
14-11-2055,16.46,2040-2069,CanESM2
15-11-2055,12.41,2040-2069,CanESM2
16-11-2055,13.84,2040-2069,CanESM2
17-11-2055,10.87,2040-2069,CanESM2
18-11-2055,13.73,2040-2069,CanESM2
19-11-2055,17.09,2040-2069,CanESM2
20-11-2055,19.83,2040-2069,CanESM2
21-11-2055,13.55,2040-2069,CanESM2
22-11-2055,8.37,2040-2069,CanESM2
23-11-2055,9.72,2040-2069,CanESM2
24-11-2055,11.57,2040-2069,CanESM2
25-11-2055,12.13,2040-2069,CanESM2
26-11-2055,11.23,2040-2069,CanESM2
27-11-2055,13.01,2040-2069,CanESM2
28-11-2055,13.08,2040-2069,CanESM2
29-11-2055,15.48,2040-2069,CanESM2
30-11-2055,17.02,2040-2069,CanESM2
01-12-2055,17.77,2040-2069,CanESM2
02-12-2055,15.24,2040-2069,CanESM2
03-12-2055,10.47,2040-2069,CanESM2
04-12-2055,6.53,2040-2069,CanESM2
05-12-2055,6.9,2040-2069,CanESM2
06-12-2055,2.98,2040-2069,CanESM2
07-12-2055,2.78,2040-2069,CanESM2
08-12-2055,0.83,2040-2069,CanESM2
09-12-2055,3.54,2040-2069,CanESM2
10-12-2055,2.64,2040-2069,CanESM2
11-12-2055,5.61,2040-2069,CanESM2
12-12-2055,7.35,2040-2069,CanESM2
13-12-2055,-0.61,2040-2069,CanESM2
14-12-2055,2.62,2040-2069,CanESM2
15-12-2055,6.39,2040-2069,CanESM2
16-12-2055,5.91,2040-2069,CanESM2
17-12-2055,6.5,2040-2069,CanESM2
18-12-2055,8.68,2040-2069,CanESM2
19-12-2055,9.2,2040-2069,CanESM2
20-12-2055,11.1,2040-2069,CanESM2
21-12-2055,13.23,2040-2069,CanESM2
22-12-2055,5.45,2040-2069,CanESM2
23-12-2055,7.76,2040-2069,CanESM2
24-12-2055,3.29,2040-2069,CanESM2
25-12-2055,2.56,2040-2069,CanESM2
26-12-2055,3.75,2040-2069,CanESM2
27-12-2055,6.68,2040-2069,CanESM2
28-12-2055,4.66,2040-2069,CanESM2
29-12-2055,-0.97,2040-2069,CanESM2
30-12-2055,-1.91,2040-2069,CanESM2
31-12-2055,5.15,2040-2069,CanESM2
01-01-2056,7.41,2040-2069,CanESM2
02-01-2056,-0.06,2040-2069,CanESM2
03-01-2056,0.18,2040-2069,CanESM2
04-01-2056,-2.07,2040-2069,CanESM2
05-01-2056,-5.93,2040-2069,CanESM2
06-01-2056,-3.53,2040-2069,CanESM2
07-01-2056,-3.75,2040-2069,CanESM2
08-01-2056,-6.27,2040-2069,CanESM2
09-01-2056,-13.41,2040-2069,CanESM2
10-01-2056,-12.94,2040-2069,CanESM2
11-01-2056,-7.89,2040-2069,CanESM2
12-01-2056,-2.58,2040-2069,CanESM2
13-01-2056,0.28,2040-2069,CanESM2
14-01-2056,0.07,2040-2069,CanESM2
15-01-2056,2.36,2040-2069,CanESM2
16-01-2056,2.93,2040-2069,CanESM2
17-01-2056,1.77,2040-2069,CanESM2
18-01-2056,0.68,2040-2069,CanESM2
19-01-2056,0.35,2040-2069,CanESM2
20-01-2056,1.41,2040-2069,CanESM2
21-01-2056,2.42,2040-2069,CanESM2
22-01-2056,0.43,2040-2069,CanESM2
23-01-2056,0.65,2040-2069,CanESM2
24-01-2056,0.92,2040-2069,CanESM2
25-01-2056,2.45,2040-2069,CanESM2
26-01-2056,0.52,2040-2069,CanESM2
27-01-2056,1.27,2040-2069,CanESM2
28-01-2056,-0.6,2040-2069,CanESM2
29-01-2056,0.14,2040-2069,CanESM2
30-01-2056,-1.6,2040-2069,CanESM2
31-01-2056,5.55,2040-2069,CanESM2
01-02-2056,3.06,2040-2069,CanESM2
02-02-2056,1,2040-2069,CanESM2
03-02-2056,2.34,2040-2069,CanESM2
04-02-2056,3.42,2040-2069,CanESM2
05-02-2056,7.35,2040-2069,CanESM2
06-02-2056,-0.28,2040-2069,CanESM2
07-02-2056,-1.84,2040-2069,CanESM2
08-02-2056,-6.19,2040-2069,CanESM2
09-02-2056,-5.73,2040-2069,CanESM2
10-02-2056,-1.78,2040-2069,CanESM2
11-02-2056,3.14,2040-2069,CanESM2
12-02-2056,8.84,2040-2069,CanESM2
13-02-2056,9.07,2040-2069,CanESM2
14-02-2056,5.86,2040-2069,CanESM2
15-02-2056,9.76,2040-2069,CanESM2
16-02-2056,14.89,2040-2069,CanESM2
17-02-2056,15.92,2040-2069,CanESM2
18-02-2056,10.77,2040-2069,CanESM2
19-02-2056,4.91,2040-2069,CanESM2
20-02-2056,4.24,2040-2069,CanESM2
21-02-2056,2.06,2040-2069,CanESM2
22-02-2056,5.18,2040-2069,CanESM2
23-02-2056,12.81,2040-2069,CanESM2
24-02-2056,10.01,2040-2069,CanESM2
25-02-2056,7.89,2040-2069,CanESM2
26-02-2056,6.88,2040-2069,CanESM2
27-02-2056,10.3,2040-2069,CanESM2
28-02-2056,6.25,2040-2069,CanESM2
01-03-2056,8.18,2040-2069,CanESM2
02-03-2056,3.53,2040-2069,CanESM2
03-03-2056,0.76,2040-2069,CanESM2
04-03-2056,1.11,2040-2069,CanESM2
05-03-2056,4.87,2040-2069,CanESM2
06-03-2056,7.76,2040-2069,CanESM2
07-03-2056,10.13,2040-2069,CanESM2
08-03-2056,9.83,2040-2069,CanESM2
09-03-2056,8.64,2040-2069,CanESM2
10-03-2056,3.74,2040-2069,CanESM2
11-03-2056,2.92,2040-2069,CanESM2
12-03-2056,11.86,2040-2069,CanESM2
13-03-2056,11.08,2040-2069,CanESM2
14-03-2056,3.64,2040-2069,CanESM2
15-03-2056,5.23,2040-2069,CanESM2
16-03-2056,7.29,2040-2069,CanESM2
17-03-2056,9.52,2040-2069,CanESM2
18-03-2056,14.3,2040-2069,CanESM2
19-03-2056,14.7,2040-2069,CanESM2
20-03-2056,16.02,2040-2069,CanESM2
21-03-2056,17.13,2040-2069,CanESM2
22-03-2056,19.14,2040-2069,CanESM2
23-03-2056,15.48,2040-2069,CanESM2
24-03-2056,10.35,2040-2069,CanESM2
25-03-2056,14.1,2040-2069,CanESM2
26-03-2056,18.18,2040-2069,CanESM2
27-03-2056,17.31,2040-2069,CanESM2
28-03-2056,19.82,2040-2069,CanESM2
29-03-2056,10.4,2040-2069,CanESM2
30-03-2056,10.04,2040-2069,CanESM2
31-03-2056,6.03,2040-2069,CanESM2
01-04-2056,5.47,2040-2069,CanESM2
02-04-2056,10.64,2040-2069,CanESM2
03-04-2056,17.96,2040-2069,CanESM2
04-04-2056,20.85,2040-2069,CanESM2
05-04-2056,12.82,2040-2069,CanESM2
06-04-2056,20.13,2040-2069,CanESM2
07-04-2056,19.71,2040-2069,CanESM2
08-04-2056,26.13,2040-2069,CanESM2
09-04-2056,28.05,2040-2069,CanESM2
10-04-2056,23.54,2040-2069,CanESM2
11-04-2056,23.74,2040-2069,CanESM2
12-04-2056,20.15,2040-2069,CanESM2
13-04-2056,14.72,2040-2069,CanESM2
14-04-2056,13.62,2040-2069,CanESM2
15-04-2056,10.48,2040-2069,CanESM2
16-04-2056,20.14,2040-2069,CanESM2
17-04-2056,16.11,2040-2069,CanESM2
18-04-2056,15.26,2040-2069,CanESM2
19-04-2056,12.02,2040-2069,CanESM2
20-04-2056,9.68,2040-2069,CanESM2
21-04-2056,22.28,2040-2069,CanESM2
22-04-2056,29.31,2040-2069,CanESM2
23-04-2056,20.6,2040-2069,CanESM2
24-04-2056,27.85,2040-2069,CanESM2
25-04-2056,29.6,2040-2069,CanESM2
26-04-2056,22.47,2040-2069,CanESM2
27-04-2056,18.43,2040-2069,CanESM2
28-04-2056,16.37,2040-2069,CanESM2
29-04-2056,13.55,2040-2069,CanESM2
30-04-2056,17.06,2040-2069,CanESM2
01-05-2056,20.78,2040-2069,CanESM2
02-05-2056,22.8,2040-2069,CanESM2
03-05-2056,26.29,2040-2069,CanESM2
04-05-2056,19.28,2040-2069,CanESM2
05-05-2056,14.53,2040-2069,CanESM2
06-05-2056,16.78,2040-2069,CanESM2
07-05-2056,26.55,2040-2069,CanESM2
08-05-2056,28.76,2040-2069,CanESM2
09-05-2056,29.6,2040-2069,CanESM2
10-05-2056,27.28,2040-2069,CanESM2
11-05-2056,21.36,2040-2069,CanESM2
12-05-2056,22.61,2040-2069,CanESM2
13-05-2056,24.9,2040-2069,CanESM2
14-05-2056,30.36,2040-2069,CanESM2
15-05-2056,29.7,2040-2069,CanESM2
16-05-2056,22.34,2040-2069,CanESM2
17-05-2056,25.45,2040-2069,CanESM2
18-05-2056,28.05,2040-2069,CanESM2
19-05-2056,23.8,2040-2069,CanESM2
20-05-2056,19.46,2040-2069,CanESM2
21-05-2056,19.45,2040-2069,CanESM2
22-05-2056,24.11,2040-2069,CanESM2
23-05-2056,25.97,2040-2069,CanESM2
24-05-2056,26.69,2040-2069,CanESM2
25-05-2056,19.96,2040-2069,CanESM2
26-05-2056,16.11,2040-2069,CanESM2
27-05-2056,14.24,2040-2069,CanESM2
28-05-2056,13.55,2040-2069,CanESM2
29-05-2056,15.2,2040-2069,CanESM2
30-05-2056,20.22,2040-2069,CanESM2
31-05-2056,22.96,2040-2069,CanESM2
01-06-2056,27.45,2040-2069,CanESM2
02-06-2056,34.73,2040-2069,CanESM2
03-06-2056,39.57,2040-2069,CanESM2
04-06-2056,37.62,2040-2069,CanESM2
05-06-2056,40.98,2040-2069,CanESM2
06-06-2056,41.47,2040-2069,CanESM2
07-06-2056,40.7,2040-2069,CanESM2
08-06-2056,38.37,2040-2069,CanESM2
09-06-2056,41.75,2040-2069,CanESM2
10-06-2056,43.45,2040-2069,CanESM2
11-06-2056,43.63,2040-2069,CanESM2
12-06-2056,42.42,2040-2069,CanESM2
13-06-2056,42.81,2040-2069,CanESM2
14-06-2056,42.62,2040-2069,CanESM2
15-06-2056,39.84,2040-2069,CanESM2
16-06-2056,32.78,2040-2069,CanESM2
17-06-2056,32.3,2040-2069,CanESM2
18-06-2056,37.67,2040-2069,CanESM2
19-06-2056,33.21,2040-2069,CanESM2
20-06-2056,29.27,2040-2069,CanESM2
21-06-2056,31.71,2040-2069,CanESM2
22-06-2056,27.26,2040-2069,CanESM2
23-06-2056,28.55,2040-2069,CanESM2
24-06-2056,37.54,2040-2069,CanESM2
25-06-2056,35.53,2040-2069,CanESM2
26-06-2056,35.51,2040-2069,CanESM2
27-06-2056,37.09,2040-2069,CanESM2
28-06-2056,27.9,2040-2069,CanESM2
29-06-2056,26.04,2040-2069,CanESM2
30-06-2056,28.6,2040-2069,CanESM2
01-07-2056,33.79,2040-2069,CanESM2
02-07-2056,41.4,2040-2069,CanESM2
03-07-2056,33.61,2040-2069,CanESM2
04-07-2056,33.88,2040-2069,CanESM2
05-07-2056,33.81,2040-2069,CanESM2
06-07-2056,30.98,2040-2069,CanESM2
07-07-2056,29.96,2040-2069,CanESM2
08-07-2056,32.69,2040-2069,CanESM2
09-07-2056,37.36,2040-2069,CanESM2
10-07-2056,41.79,2040-2069,CanESM2
11-07-2056,39.2,2040-2069,CanESM2
12-07-2056,30.96,2040-2069,CanESM2
13-07-2056,30.6,2040-2069,CanESM2
14-07-2056,36.57,2040-2069,CanESM2
15-07-2056,40.31,2040-2069,CanESM2
16-07-2056,39.22,2040-2069,CanESM2
17-07-2056,38.47,2040-2069,CanESM2
18-07-2056,40,2040-2069,CanESM2
19-07-2056,41.9,2040-2069,CanESM2
20-07-2056,41.4,2040-2069,CanESM2
21-07-2056,40.89,2040-2069,CanESM2
22-07-2056,39.62,2040-2069,CanESM2
23-07-2056,38.38,2040-2069,CanESM2
24-07-2056,37.98,2040-2069,CanESM2
25-07-2056,39.9,2040-2069,CanESM2
26-07-2056,44.79,2040-2069,CanESM2
27-07-2056,45.63,2040-2069,CanESM2
28-07-2056,45.67,2040-2069,CanESM2
29-07-2056,47.08,2040-2069,CanESM2
30-07-2056,42.43,2040-2069,CanESM2
31-07-2056,44.06,2040-2069,CanESM2
01-08-2056,43.75,2040-2069,CanESM2
02-08-2056,41.17,2040-2069,CanESM2
03-08-2056,42.98,2040-2069,CanESM2
04-08-2056,44.18,2040-2069,CanESM2
05-08-2056,45.25,2040-2069,CanESM2
06-08-2056,46.29,2040-2069,CanESM2
07-08-2056,45.82,2040-2069,CanESM2
08-08-2056,44.22,2040-2069,CanESM2
09-08-2056,47.07,2040-2069,CanESM2
10-08-2056,46.72,2040-2069,CanESM2
11-08-2056,40.49,2040-2069,CanESM2
12-08-2056,35.12,2040-2069,CanESM2
13-08-2056,42.35,2040-2069,CanESM2
14-08-2056,38.36,2040-2069,CanESM2
15-08-2056,37.51,2040-2069,CanESM2
16-08-2056,35.45,2040-2069,CanESM2
17-08-2056,38.81,2040-2069,CanESM2
18-08-2056,43.89,2040-2069,CanESM2
19-08-2056,44.09,2040-2069,CanESM2
20-08-2056,43.28,2040-2069,CanESM2
21-08-2056,39.2,2040-2069,CanESM2
22-08-2056,32.22,2040-2069,CanESM2
23-08-2056,33.71,2040-2069,CanESM2
24-08-2056,35.64,2040-2069,CanESM2
25-08-2056,37.22,2040-2069,CanESM2
26-08-2056,38.62,2040-2069,CanESM2
27-08-2056,36.69,2040-2069,CanESM2
28-08-2056,32.11,2040-2069,CanESM2
29-08-2056,35.58,2040-2069,CanESM2
30-08-2056,37,2040-2069,CanESM2
31-08-2056,38.39,2040-2069,CanESM2
01-09-2056,39.61,2040-2069,CanESM2
02-09-2056,38.97,2040-2069,CanESM2
03-09-2056,37.48,2040-2069,CanESM2
04-09-2056,34.8,2040-2069,CanESM2
05-09-2056,36.86,2040-2069,CanESM2
06-09-2056,39.62,2040-2069,CanESM2
07-09-2056,38.51,2040-2069,CanESM2
08-09-2056,35.9,2040-2069,CanESM2
09-09-2056,38.71,2040-2069,CanESM2
10-09-2056,39.73,2040-2069,CanESM2
11-09-2056,38.24,2040-2069,CanESM2
12-09-2056,38.31,2040-2069,CanESM2
13-09-2056,36.45,2040-2069,CanESM2
14-09-2056,36.34,2040-2069,CanESM2
15-09-2056,29.06,2040-2069,CanESM2
16-09-2056,24.8,2040-2069,CanESM2
17-09-2056,31.07,2040-2069,CanESM2
18-09-2056,36.33,2040-2069,CanESM2
19-09-2056,28.29,2040-2069,CanESM2
20-09-2056,29.93,2040-2069,CanESM2
21-09-2056,31.54,2040-2069,CanESM2
22-09-2056,33.72,2040-2069,CanESM2
23-09-2056,26.33,2040-2069,CanESM2
24-09-2056,23.07,2040-2069,CanESM2
25-09-2056,19.17,2040-2069,CanESM2
26-09-2056,23.41,2040-2069,CanESM2
27-09-2056,35.11,2040-2069,CanESM2
28-09-2056,36.11,2040-2069,CanESM2
29-09-2056,36.42,2040-2069,CanESM2
30-09-2056,34.01,2040-2069,CanESM2
01-10-2056,30.07,2040-2069,CanESM2
02-10-2056,33.77,2040-2069,CanESM2
03-10-2056,26.23,2040-2069,CanESM2
04-10-2056,24.62,2040-2069,CanESM2
05-10-2056,26.53,2040-2069,CanESM2
06-10-2056,20.41,2040-2069,CanESM2
07-10-2056,19.78,2040-2069,CanESM2
08-10-2056,18.95,2040-2069,CanESM2
09-10-2056,19.29,2040-2069,CanESM2
10-10-2056,23.24,2040-2069,CanESM2
11-10-2056,21.1,2040-2069,CanESM2
12-10-2056,23.97,2040-2069,CanESM2
13-10-2056,27.43,2040-2069,CanESM2
14-10-2056,15.1,2040-2069,CanESM2
15-10-2056,10.85,2040-2069,CanESM2
16-10-2056,13.61,2040-2069,CanESM2
17-10-2056,19.44,2040-2069,CanESM2
18-10-2056,17.45,2040-2069,CanESM2
19-10-2056,21.22,2040-2069,CanESM2
20-10-2056,20.22,2040-2069,CanESM2
21-10-2056,21.15,2040-2069,CanESM2
22-10-2056,21.71,2040-2069,CanESM2
23-10-2056,16.82,2040-2069,CanESM2
24-10-2056,16.1,2040-2069,CanESM2
25-10-2056,17.24,2040-2069,CanESM2
26-10-2056,15.67,2040-2069,CanESM2
27-10-2056,20.02,2040-2069,CanESM2
28-10-2056,16.82,2040-2069,CanESM2
29-10-2056,11.86,2040-2069,CanESM2
30-10-2056,15.5,2040-2069,CanESM2
31-10-2056,14.53,2040-2069,CanESM2
01-11-2056,11.19,2040-2069,CanESM2
02-11-2056,13.49,2040-2069,CanESM2
03-11-2056,13.69,2040-2069,CanESM2
04-11-2056,15.44,2040-2069,CanESM2
05-11-2056,15.3,2040-2069,CanESM2
06-11-2056,12.27,2040-2069,CanESM2
07-11-2056,13.07,2040-2069,CanESM2
08-11-2056,9.85,2040-2069,CanESM2
09-11-2056,6.01,2040-2069,CanESM2
10-11-2056,2.88,2040-2069,CanESM2
11-11-2056,3.16,2040-2069,CanESM2
12-11-2056,3.83,2040-2069,CanESM2
13-11-2056,3.95,2040-2069,CanESM2
14-11-2056,6.5,2040-2069,CanESM2
15-11-2056,6.61,2040-2069,CanESM2
16-11-2056,8.85,2040-2069,CanESM2
17-11-2056,10.67,2040-2069,CanESM2
18-11-2056,4.48,2040-2069,CanESM2
19-11-2056,4.93,2040-2069,CanESM2
20-11-2056,5.12,2040-2069,CanESM2
21-11-2056,6.06,2040-2069,CanESM2
22-11-2056,8.6,2040-2069,CanESM2
23-11-2056,15.72,2040-2069,CanESM2
24-11-2056,9.38,2040-2069,CanESM2
25-11-2056,5.29,2040-2069,CanESM2
26-11-2056,5.05,2040-2069,CanESM2
27-11-2056,6.59,2040-2069,CanESM2
28-11-2056,4.16,2040-2069,CanESM2
29-11-2056,0.92,2040-2069,CanESM2
30-11-2056,1.02,2040-2069,CanESM2
01-12-2056,1.78,2040-2069,CanESM2
02-12-2056,-1.92,2040-2069,CanESM2
03-12-2056,2.68,2040-2069,CanESM2
04-12-2056,4.24,2040-2069,CanESM2
05-12-2056,7.98,2040-2069,CanESM2
06-12-2056,7.56,2040-2069,CanESM2
07-12-2056,1.77,2040-2069,CanESM2
08-12-2056,0.07,2040-2069,CanESM2
09-12-2056,-1.93,2040-2069,CanESM2
10-12-2056,-4.02,2040-2069,CanESM2
11-12-2056,-2.65,2040-2069,CanESM2
12-12-2056,-0.12,2040-2069,CanESM2
13-12-2056,0.07,2040-2069,CanESM2
14-12-2056,-1.64,2040-2069,CanESM2
15-12-2056,-2.31,2040-2069,CanESM2
16-12-2056,-1.23,2040-2069,CanESM2
17-12-2056,-1.85,2040-2069,CanESM2
18-12-2056,-1.4,2040-2069,CanESM2
19-12-2056,-1.24,2040-2069,CanESM2
20-12-2056,0.96,2040-2069,CanESM2
21-12-2056,2.54,2040-2069,CanESM2
22-12-2056,2.88,2040-2069,CanESM2
23-12-2056,0.05,2040-2069,CanESM2
24-12-2056,1.33,2040-2069,CanESM2
25-12-2056,5.08,2040-2069,CanESM2
26-12-2056,0.25,2040-2069,CanESM2
27-12-2056,2.29,2040-2069,CanESM2
28-12-2056,-0.11,2040-2069,CanESM2
29-12-2056,-1.11,2040-2069,CanESM2
30-12-2056,0.14,2040-2069,CanESM2
31-12-2056,3.05,2040-2069,CanESM2
01-01-2057,1.77,2040-2069,CanESM2
02-01-2057,-2.66,2040-2069,CanESM2
03-01-2057,-2.63,2040-2069,CanESM2
04-01-2057,2.03,2040-2069,CanESM2
05-01-2057,-2.76,2040-2069,CanESM2
06-01-2057,-4.22,2040-2069,CanESM2
07-01-2057,-1.17,2040-2069,CanESM2
08-01-2057,0.83,2040-2069,CanESM2
09-01-2057,-2.6,2040-2069,CanESM2
10-01-2057,-4.06,2040-2069,CanESM2
11-01-2057,-2.86,2040-2069,CanESM2
12-01-2057,2.9,2040-2069,CanESM2
13-01-2057,-3.73,2040-2069,CanESM2
14-01-2057,0.34,2040-2069,CanESM2
15-01-2057,2.78,2040-2069,CanESM2
16-01-2057,-4.92,2040-2069,CanESM2
17-01-2057,-1.54,2040-2069,CanESM2
18-01-2057,0.2,2040-2069,CanESM2
19-01-2057,1.26,2040-2069,CanESM2
20-01-2057,-2.4,2040-2069,CanESM2
21-01-2057,-1.2,2040-2069,CanESM2
22-01-2057,2.85,2040-2069,CanESM2
23-01-2057,2.03,2040-2069,CanESM2
24-01-2057,3.77,2040-2069,CanESM2
25-01-2057,2.67,2040-2069,CanESM2
26-01-2057,4.4,2040-2069,CanESM2
27-01-2057,8.88,2040-2069,CanESM2
28-01-2057,6.06,2040-2069,CanESM2
29-01-2057,5.29,2040-2069,CanESM2
30-01-2057,7.49,2040-2069,CanESM2
31-01-2057,7.89,2040-2069,CanESM2
01-02-2057,11.18,2040-2069,CanESM2
02-02-2057,8.81,2040-2069,CanESM2
03-02-2057,8.9,2040-2069,CanESM2
04-02-2057,9.14,2040-2069,CanESM2
05-02-2057,5.15,2040-2069,CanESM2
06-02-2057,6.18,2040-2069,CanESM2
07-02-2057,3.25,2040-2069,CanESM2
08-02-2057,3.82,2040-2069,CanESM2
09-02-2057,4.28,2040-2069,CanESM2
10-02-2057,4.43,2040-2069,CanESM2
11-02-2057,4.24,2040-2069,CanESM2
12-02-2057,-0.14,2040-2069,CanESM2
13-02-2057,7.56,2040-2069,CanESM2
14-02-2057,-1.5,2040-2069,CanESM2
15-02-2057,-1.45,2040-2069,CanESM2
16-02-2057,4.46,2040-2069,CanESM2
17-02-2057,0.78,2040-2069,CanESM2
18-02-2057,-3.61,2040-2069,CanESM2
19-02-2057,-6.6,2040-2069,CanESM2
20-02-2057,-3.63,2040-2069,CanESM2
21-02-2057,2.81,2040-2069,CanESM2
22-02-2057,8.77,2040-2069,CanESM2
23-02-2057,6.29,2040-2069,CanESM2
24-02-2057,-6.49,2040-2069,CanESM2
25-02-2057,-7.49,2040-2069,CanESM2
26-02-2057,-2.57,2040-2069,CanESM2
27-02-2057,3.29,2040-2069,CanESM2
28-02-2057,-0.38,2040-2069,CanESM2
01-03-2057,-2.66,2040-2069,CanESM2
02-03-2057,0.82,2040-2069,CanESM2
03-03-2057,6.61,2040-2069,CanESM2
04-03-2057,10.16,2040-2069,CanESM2
05-03-2057,2.37,2040-2069,CanESM2
06-03-2057,5.25,2040-2069,CanESM2
07-03-2057,12.34,2040-2069,CanESM2
08-03-2057,4.59,2040-2069,CanESM2
