Daily Precipitation,,,
Date,Value,Time Period,Climate Model
10-07-1999,0,1986-2005,GFDL-ESM2M
11-07-1999,0,1986-2005,GFDL-ESM2M
12-07-1999,0,1986-2005,GFDL-ESM2M
13-07-1999,21.454,1986-2005,GFDL-ESM2M
14-07-1999,13.265,1986-2005,GFDL-ESM2M
15-07-1999,17.051,1986-2005,GFDL-ESM2M
16-07-1999,2.951,1986-2005,GFDL-ESM2M
17-07-1999,0,1986-2005,GFDL-ESM2M
18-07-1999,5.641,1986-2005,GFDL-ESM2M
19-07-1999,0.135,1986-2005,GFDL-ESM2M
20-07-1999,0,1986-2005,GFDL-ESM2M
21-07-1999,3.558,1986-2005,GFDL-ESM2M
22-07-1999,8.247,1986-2005,GFDL-ESM2M
23-07-1999,1.337,1986-2005,GFDL-ESM2M
24-07-1999,0.547,1986-2005,GFDL-ESM2M
25-07-1999,6.087,1986-2005,GFDL-ESM2M
26-07-1999,14.054,1986-2005,GFDL-ESM2M
27-07-1999,2.92,1986-2005,GFDL-ESM2M
28-07-1999,4.698,1986-2005,GFDL-ESM2M
29-07-1999,0.163,1986-2005,GFDL-ESM2M
30-07-1999,0.004,1986-2005,GFDL-ESM2M
31-07-1999,0.691,1986-2005,GFDL-ESM2M
01-08-1999,1.044,1986-2005,GFDL-ESM2M
02-08-1999,0.344,1986-2005,GFDL-ESM2M
03-08-1999,0,1986-2005,GFDL-ESM2M
04-08-1999,2.945,1986-2005,GFDL-ESM2M
05-08-1999,12.733,1986-2005,GFDL-ESM2M
06-08-1999,17.329,1986-2005,GFDL-ESM2M
07-08-1999,0,1986-2005,GFDL-ESM2M
08-08-1999,1.785,1986-2005,GFDL-ESM2M
09-08-1999,41.772,1986-2005,GFDL-ESM2M
10-08-1999,8.32,1986-2005,GFDL-ESM2M
11-08-1999,42.525,1986-2005,GFDL-ESM2M
12-08-1999,3.564,1986-2005,GFDL-ESM2M
13-08-1999,0,1986-2005,GFDL-ESM2M
14-08-1999,0,1986-2005,GFDL-ESM2M
15-08-1999,0.932,1986-2005,GFDL-ESM2M
16-08-1999,1.095,1986-2005,GFDL-ESM2M
17-08-1999,1.209,1986-2005,GFDL-ESM2M
18-08-1999,1.169,1986-2005,GFDL-ESM2M
19-08-1999,0.084,1986-2005,GFDL-ESM2M
20-08-1999,32.024,1986-2005,GFDL-ESM2M
21-08-1999,0.737,1986-2005,GFDL-ESM2M
22-08-1999,3.551,1986-2005,GFDL-ESM2M
23-08-1999,0.197,1986-2005,GFDL-ESM2M
24-08-1999,1.304,1986-2005,GFDL-ESM2M
25-08-1999,3.191,1986-2005,GFDL-ESM2M
26-08-1999,9.712,1986-2005,GFDL-ESM2M
27-08-1999,6.948,1986-2005,GFDL-ESM2M
28-08-1999,0,1986-2005,GFDL-ESM2M
29-08-1999,0,1986-2005,GFDL-ESM2M
30-08-1999,15.882,1986-2005,GFDL-ESM2M
31-08-1999,0.28,1986-2005,GFDL-ESM2M
01-09-1999,0,1986-2005,GFDL-ESM2M
02-09-1999,0.006,1986-2005,GFDL-ESM2M
03-09-1999,0.25,1986-2005,GFDL-ESM2M
04-09-1999,0.144,1986-2005,GFDL-ESM2M
05-09-1999,14.709,1986-2005,GFDL-ESM2M
06-09-1999,6.945,1986-2005,GFDL-ESM2M
07-09-1999,17.318,1986-2005,GFDL-ESM2M
08-09-1999,4.834,1986-2005,GFDL-ESM2M
09-09-1999,4.709,1986-2005,GFDL-ESM2M
10-09-1999,0.954,1986-2005,GFDL-ESM2M
11-09-1999,0,1986-2005,GFDL-ESM2M
12-09-1999,11.12,1986-2005,GFDL-ESM2M
13-09-1999,0,1986-2005,GFDL-ESM2M
14-09-1999,3.66,1986-2005,GFDL-ESM2M
15-09-1999,6.544,1986-2005,GFDL-ESM2M
16-09-1999,5.694,1986-2005,GFDL-ESM2M
17-09-1999,1.941,1986-2005,GFDL-ESM2M
18-09-1999,8.958,1986-2005,GFDL-ESM2M
19-09-1999,4.85,1986-2005,GFDL-ESM2M
20-09-1999,0.002,1986-2005,GFDL-ESM2M
21-09-1999,0.236,1986-2005,GFDL-ESM2M
22-09-1999,6.315,1986-2005,GFDL-ESM2M
23-09-1999,1.7,1986-2005,GFDL-ESM2M
24-09-1999,3.483,1986-2005,GFDL-ESM2M
25-09-1999,0.025,1986-2005,GFDL-ESM2M
26-09-1999,0.006,1986-2005,GFDL-ESM2M
27-09-1999,0,1986-2005,GFDL-ESM2M
28-09-1999,0.019,1986-2005,GFDL-ESM2M
29-09-1999,7.122,1986-2005,GFDL-ESM2M
30-09-1999,0,1986-2005,GFDL-ESM2M
01-10-1999,0.235,1986-2005,GFDL-ESM2M
02-10-1999,2.128,1986-2005,GFDL-ESM2M
03-10-1999,0.032,1986-2005,GFDL-ESM2M
04-10-1999,0.031,1986-2005,GFDL-ESM2M
05-10-1999,2.82,1986-2005,GFDL-ESM2M
06-10-1999,1.385,1986-2005,GFDL-ESM2M
07-10-1999,0,1986-2005,GFDL-ESM2M
08-10-1999,0,1986-2005,GFDL-ESM2M
09-10-1999,0.221,1986-2005,GFDL-ESM2M
10-10-1999,1.151,1986-2005,GFDL-ESM2M
11-10-1999,0.305,1986-2005,GFDL-ESM2M
12-10-1999,0.001,1986-2005,GFDL-ESM2M
13-10-1999,0,1986-2005,GFDL-ESM2M
14-10-1999,0.011,1986-2005,GFDL-ESM2M
15-10-1999,6.549,1986-2005,GFDL-ESM2M
16-10-1999,0.115,1986-2005,GFDL-ESM2M
17-10-1999,6.068,1986-2005,GFDL-ESM2M
18-10-1999,1.663,1986-2005,GFDL-ESM2M
19-10-1999,2.013,1986-2005,GFDL-ESM2M
20-10-1999,0,1986-2005,GFDL-ESM2M
21-10-1999,2.041,1986-2005,GFDL-ESM2M
22-10-1999,0.628,1986-2005,GFDL-ESM2M
23-10-1999,0,1986-2005,GFDL-ESM2M
24-10-1999,1.129,1986-2005,GFDL-ESM2M
25-10-1999,11.068,1986-2005,GFDL-ESM2M
26-10-1999,0.739,1986-2005,GFDL-ESM2M
27-10-1999,0,1986-2005,GFDL-ESM2M
28-10-1999,0.285,1986-2005,GFDL-ESM2M
29-10-1999,2.455,1986-2005,GFDL-ESM2M
30-10-1999,0.753,1986-2005,GFDL-ESM2M
31-10-1999,0,1986-2005,GFDL-ESM2M
01-11-1999,4.771,1986-2005,GFDL-ESM2M
02-11-1999,0.594,1986-2005,GFDL-ESM2M
03-11-1999,0.076,1986-2005,GFDL-ESM2M
04-11-1999,41.59,1986-2005,GFDL-ESM2M
05-11-1999,0.391,1986-2005,GFDL-ESM2M
06-11-1999,0.454,1986-2005,GFDL-ESM2M
07-11-1999,0,1986-2005,GFDL-ESM2M
08-11-1999,0.876,1986-2005,GFDL-ESM2M
09-11-1999,0.042,1986-2005,GFDL-ESM2M
10-11-1999,0,1986-2005,GFDL-ESM2M
11-11-1999,0.168,1986-2005,GFDL-ESM2M
12-11-1999,0.252,1986-2005,GFDL-ESM2M
13-11-1999,0.411,1986-2005,GFDL-ESM2M
14-11-1999,0.002,1986-2005,GFDL-ESM2M
15-11-1999,0.927,1986-2005,GFDL-ESM2M
16-11-1999,0.535,1986-2005,GFDL-ESM2M
17-11-1999,17.987,1986-2005,GFDL-ESM2M
18-11-1999,0.141,1986-2005,GFDL-ESM2M
19-11-1999,0.1,1986-2005,GFDL-ESM2M
20-11-1999,0.205,1986-2005,GFDL-ESM2M
21-11-1999,0,1986-2005,GFDL-ESM2M
22-11-1999,0.986,1986-2005,GFDL-ESM2M
23-11-1999,1.344,1986-2005,GFDL-ESM2M
24-11-1999,0,1986-2005,GFDL-ESM2M
25-11-1999,11.891,1986-2005,GFDL-ESM2M
26-11-1999,1.86,1986-2005,GFDL-ESM2M
27-11-1999,0,1986-2005,GFDL-ESM2M
28-11-1999,0.001,1986-2005,GFDL-ESM2M
29-11-1999,0.004,1986-2005,GFDL-ESM2M
30-11-1999,0.001,1986-2005,GFDL-ESM2M
01-12-1999,0.04,1986-2005,GFDL-ESM2M
02-12-1999,11.145,1986-2005,GFDL-ESM2M
03-12-1999,14.118,1986-2005,GFDL-ESM2M
04-12-1999,0,1986-2005,GFDL-ESM2M
05-12-1999,0.495,1986-2005,GFDL-ESM2M
06-12-1999,0.196,1986-2005,GFDL-ESM2M
07-12-1999,0.533,1986-2005,GFDL-ESM2M
08-12-1999,0,1986-2005,GFDL-ESM2M
09-12-1999,0.334,1986-2005,GFDL-ESM2M
10-12-1999,0.907,1986-2005,GFDL-ESM2M
11-12-1999,0.148,1986-2005,GFDL-ESM2M
12-12-1999,0.791,1986-2005,GFDL-ESM2M
13-12-1999,0.048,1986-2005,GFDL-ESM2M
14-12-1999,1.036,1986-2005,GFDL-ESM2M
15-12-1999,0.019,1986-2005,GFDL-ESM2M
16-12-1999,0.661,1986-2005,GFDL-ESM2M
17-12-1999,1.394,1986-2005,GFDL-ESM2M
18-12-1999,0.016,1986-2005,GFDL-ESM2M
19-12-1999,0.897,1986-2005,GFDL-ESM2M
20-12-1999,6.101,1986-2005,GFDL-ESM2M
21-12-1999,0.869,1986-2005,GFDL-ESM2M
22-12-1999,2.909,1986-2005,GFDL-ESM2M
23-12-1999,2.123,1986-2005,GFDL-ESM2M
24-12-1999,0.015,1986-2005,GFDL-ESM2M
25-12-1999,0.048,1986-2005,GFDL-ESM2M
26-12-1999,0.139,1986-2005,GFDL-ESM2M
27-12-1999,1.046,1986-2005,GFDL-ESM2M
28-12-1999,0.815,1986-2005,GFDL-ESM2M
29-12-1999,0.291,1986-2005,GFDL-ESM2M
30-12-1999,0.029,1986-2005,GFDL-ESM2M
31-12-1999,1.099,1986-2005,GFDL-ESM2M
01-01-2000,0.931,1986-2005,GFDL-ESM2M
02-01-2000,1.222,1986-2005,GFDL-ESM2M
03-01-2000,0.002,1986-2005,GFDL-ESM2M
04-01-2000,13.171,1986-2005,GFDL-ESM2M
05-01-2000,0.277,1986-2005,GFDL-ESM2M
06-01-2000,0.076,1986-2005,GFDL-ESM2M
07-01-2000,2.458,1986-2005,GFDL-ESM2M
08-01-2000,3.379,1986-2005,GFDL-ESM2M
09-01-2000,0.094,1986-2005,GFDL-ESM2M
10-01-2000,14.357,1986-2005,GFDL-ESM2M
11-01-2000,1.02,1986-2005,GFDL-ESM2M
12-01-2000,0.019,1986-2005,GFDL-ESM2M
13-01-2000,10.736,1986-2005,GFDL-ESM2M
14-01-2000,0.331,1986-2005,GFDL-ESM2M
15-01-2000,0,1986-2005,GFDL-ESM2M
16-01-2000,0,1986-2005,GFDL-ESM2M
17-01-2000,5.298,1986-2005,GFDL-ESM2M
18-01-2000,0,1986-2005,GFDL-ESM2M
19-01-2000,0,1986-2005,GFDL-ESM2M
20-01-2000,0.01,1986-2005,GFDL-ESM2M
21-01-2000,4.583,1986-2005,GFDL-ESM2M
22-01-2000,0.028,1986-2005,GFDL-ESM2M
23-01-2000,7.228,1986-2005,GFDL-ESM2M
24-01-2000,0.098,1986-2005,GFDL-ESM2M
25-01-2000,0.006,1986-2005,GFDL-ESM2M
26-01-2000,0.933,1986-2005,GFDL-ESM2M
27-01-2000,0.012,1986-2005,GFDL-ESM2M
28-01-2000,0.044,1986-2005,GFDL-ESM2M
29-01-2000,0.34,1986-2005,GFDL-ESM2M
30-01-2000,9.574,1986-2005,GFDL-ESM2M
31-01-2000,15.641,1986-2005,GFDL-ESM2M
01-02-2000,3.318,1986-2005,GFDL-ESM2M
02-02-2000,1.265,1986-2005,GFDL-ESM2M
03-02-2000,0.407,1986-2005,GFDL-ESM2M
04-02-2000,0.051,1986-2005,GFDL-ESM2M
05-02-2000,0,1986-2005,GFDL-ESM2M
06-02-2000,0,1986-2005,GFDL-ESM2M
07-02-2000,6.488,1986-2005,GFDL-ESM2M
08-02-2000,0.586,1986-2005,GFDL-ESM2M
09-02-2000,0.402,1986-2005,GFDL-ESM2M
10-02-2000,0.075,1986-2005,GFDL-ESM2M
11-02-2000,0.819,1986-2005,GFDL-ESM2M
12-02-2000,1.273,1986-2005,GFDL-ESM2M
13-02-2000,7.672,1986-2005,GFDL-ESM2M
14-02-2000,6.4,1986-2005,GFDL-ESM2M
15-02-2000,0.002,1986-2005,GFDL-ESM2M
16-02-2000,2.243,1986-2005,GFDL-ESM2M
17-02-2000,1.401,1986-2005,GFDL-ESM2M
18-02-2000,7.916,1986-2005,GFDL-ESM2M
19-02-2000,0.073,1986-2005,GFDL-ESM2M
20-02-2000,0.132,1986-2005,GFDL-ESM2M
21-02-2000,6.959,1986-2005,GFDL-ESM2M
22-02-2000,34.074,1986-2005,GFDL-ESM2M
23-02-2000,0.154,1986-2005,GFDL-ESM2M
24-02-2000,0,1986-2005,GFDL-ESM2M
25-02-2000,0.083,1986-2005,GFDL-ESM2M
26-02-2000,0.008,1986-2005,GFDL-ESM2M
27-02-2000,0,1986-2005,GFDL-ESM2M
28-02-2000,0.001,1986-2005,GFDL-ESM2M
01-03-2000,0.006,1986-2005,GFDL-ESM2M
02-03-2000,0.018,1986-2005,GFDL-ESM2M
03-03-2000,0.465,1986-2005,GFDL-ESM2M
04-03-2000,0.017,1986-2005,GFDL-ESM2M
05-03-2000,0.736,1986-2005,GFDL-ESM2M
06-03-2000,0.004,1986-2005,GFDL-ESM2M
07-03-2000,0.052,1986-2005,GFDL-ESM2M
08-03-2000,10.714,1986-2005,GFDL-ESM2M
09-03-2000,5.735,1986-2005,GFDL-ESM2M
10-03-2000,0.028,1986-2005,GFDL-ESM2M
11-03-2000,8.833,1986-2005,GFDL-ESM2M
12-03-2000,0.559,1986-2005,GFDL-ESM2M
13-03-2000,10.765,1986-2005,GFDL-ESM2M
14-03-2000,17.087,1986-2005,GFDL-ESM2M
15-03-2000,1.234,1986-2005,GFDL-ESM2M
16-03-2000,0.088,1986-2005,GFDL-ESM2M
17-03-2000,0.796,1986-2005,GFDL-ESM2M
18-03-2000,4.465,1986-2005,GFDL-ESM2M
19-03-2000,12.211,1986-2005,GFDL-ESM2M
20-03-2000,2.064,1986-2005,GFDL-ESM2M
21-03-2000,3.211,1986-2005,GFDL-ESM2M
22-03-2000,0.887,1986-2005,GFDL-ESM2M
23-03-2000,0,1986-2005,GFDL-ESM2M
24-03-2000,0,1986-2005,GFDL-ESM2M
25-03-2000,27.976,1986-2005,GFDL-ESM2M
26-03-2000,0.011,1986-2005,GFDL-ESM2M
27-03-2000,0.164,1986-2005,GFDL-ESM2M
28-03-2000,4.377,1986-2005,GFDL-ESM2M
29-03-2000,0.002,1986-2005,GFDL-ESM2M
30-03-2000,0.092,1986-2005,GFDL-ESM2M
31-03-2000,1.422,1986-2005,GFDL-ESM2M
01-04-2000,0.063,1986-2005,GFDL-ESM2M
02-04-2000,0.45,1986-2005,GFDL-ESM2M
03-04-2000,5.601,1986-2005,GFDL-ESM2M
04-04-2000,0.059,1986-2005,GFDL-ESM2M
05-04-2000,0,1986-2005,GFDL-ESM2M
06-04-2000,32.632,1986-2005,GFDL-ESM2M
07-04-2000,1.582,1986-2005,GFDL-ESM2M
08-04-2000,0.005,1986-2005,GFDL-ESM2M
09-04-2000,0,1986-2005,GFDL-ESM2M
10-04-2000,0,1986-2005,GFDL-ESM2M
11-04-2000,44.877,1986-2005,GFDL-ESM2M
12-04-2000,7.828,1986-2005,GFDL-ESM2M
13-04-2000,2.323,1986-2005,GFDL-ESM2M
14-04-2000,1.979,1986-2005,GFDL-ESM2M
15-04-2000,0.787,1986-2005,GFDL-ESM2M
16-04-2000,0,1986-2005,GFDL-ESM2M
17-04-2000,7.659,1986-2005,GFDL-ESM2M
18-04-2000,4.957,1986-2005,GFDL-ESM2M
19-04-2000,0.008,1986-2005,GFDL-ESM2M
20-04-2000,0,1986-2005,GFDL-ESM2M
21-04-2000,0,1986-2005,GFDL-ESM2M
22-04-2000,0,1986-2005,GFDL-ESM2M
23-04-2000,0.573,1986-2005,GFDL-ESM2M
24-04-2000,2.151,1986-2005,GFDL-ESM2M
25-04-2000,1.095,1986-2005,GFDL-ESM2M
26-04-2000,0.435,1986-2005,GFDL-ESM2M
27-04-2000,2.922,1986-2005,GFDL-ESM2M
28-04-2000,16.528,1986-2005,GFDL-ESM2M
29-04-2000,4.282,1986-2005,GFDL-ESM2M
30-04-2000,2.056,1986-2005,GFDL-ESM2M
01-05-2000,12.314,1986-2005,GFDL-ESM2M
02-05-2000,2.397,1986-2005,GFDL-ESM2M
03-05-2000,0.01,1986-2005,GFDL-ESM2M
04-05-2000,0.481,1986-2005,GFDL-ESM2M
05-05-2000,0.192,1986-2005,GFDL-ESM2M
06-05-2000,3.107,1986-2005,GFDL-ESM2M
07-05-2000,0.15,1986-2005,GFDL-ESM2M
08-05-2000,0.255,1986-2005,GFDL-ESM2M
09-05-2000,0.176,1986-2005,GFDL-ESM2M
10-05-2000,0.958,1986-2005,GFDL-ESM2M
11-05-2000,0.964,1986-2005,GFDL-ESM2M
12-05-2000,24.221,1986-2005,GFDL-ESM2M
13-05-2000,8.394,1986-2005,GFDL-ESM2M
14-05-2000,3.964,1986-2005,GFDL-ESM2M
15-05-2000,0,1986-2005,GFDL-ESM2M
16-05-2000,0,1986-2005,GFDL-ESM2M
17-05-2000,0,1986-2005,GFDL-ESM2M
18-05-2000,24.593,1986-2005,GFDL-ESM2M
19-05-2000,5.698,1986-2005,GFDL-ESM2M
20-05-2000,0.659,1986-2005,GFDL-ESM2M
21-05-2000,1.789,1986-2005,GFDL-ESM2M
22-05-2000,14.984,1986-2005,GFDL-ESM2M
23-05-2000,0.368,1986-2005,GFDL-ESM2M
24-05-2000,0.006,1986-2005,GFDL-ESM2M
25-05-2000,0,1986-2005,GFDL-ESM2M
26-05-2000,0,1986-2005,GFDL-ESM2M
27-05-2000,0,1986-2005,GFDL-ESM2M
28-05-2000,8.182,1986-2005,GFDL-ESM2M
29-05-2000,4.224,1986-2005,GFDL-ESM2M
30-05-2000,0.393,1986-2005,GFDL-ESM2M
31-05-2000,22.625,1986-2005,GFDL-ESM2M
01-06-2000,4.757,1986-2005,GFDL-ESM2M
02-06-2000,0.169,1986-2005,GFDL-ESM2M
03-06-2000,22.022,1986-2005,GFDL-ESM2M
04-06-2000,2.432,1986-2005,GFDL-ESM2M
05-06-2000,1.146,1986-2005,GFDL-ESM2M
06-06-2000,1.208,1986-2005,GFDL-ESM2M
07-06-2000,1.344,1986-2005,GFDL-ESM2M
08-06-2000,4.223,1986-2005,GFDL-ESM2M
09-06-2000,2.005,1986-2005,GFDL-ESM2M
10-06-2000,1.983,1986-2005,GFDL-ESM2M
11-06-2000,1.799,1986-2005,GFDL-ESM2M
12-06-2000,0,1986-2005,GFDL-ESM2M
13-06-2000,0,1986-2005,GFDL-ESM2M
14-06-2000,20.889,1986-2005,GFDL-ESM2M
15-06-2000,28.054,1986-2005,GFDL-ESM2M
16-06-2000,3.543,1986-2005,GFDL-ESM2M
17-06-2000,0,1986-2005,GFDL-ESM2M
18-06-2000,1.052,1986-2005,GFDL-ESM2M
19-06-2000,16.908,1986-2005,GFDL-ESM2M
20-06-2000,1.932,1986-2005,GFDL-ESM2M
21-06-2000,2.136,1986-2005,GFDL-ESM2M
22-06-2000,44.804,1986-2005,GFDL-ESM2M
23-06-2000,3.655,1986-2005,GFDL-ESM2M
24-06-2000,5.995,1986-2005,GFDL-ESM2M
25-06-2000,0.046,1986-2005,GFDL-ESM2M
26-06-2000,17.995,1986-2005,GFDL-ESM2M
27-06-2000,5.277,1986-2005,GFDL-ESM2M
28-06-2000,53.892,1986-2005,GFDL-ESM2M
29-06-2000,1.1,1986-2005,GFDL-ESM2M
30-06-2000,1.17,1986-2005,GFDL-ESM2M
01-07-2000,0.146,1986-2005,GFDL-ESM2M
02-07-2000,8.512,1986-2005,GFDL-ESM2M
03-07-2000,7.837,1986-2005,GFDL-ESM2M
04-07-2000,0.029,1986-2005,GFDL-ESM2M
05-07-2000,0.007,1986-2005,GFDL-ESM2M
06-07-2000,4.055,1986-2005,GFDL-ESM2M
07-07-2000,5.316,1986-2005,GFDL-ESM2M
08-07-2000,0,1986-2005,GFDL-ESM2M
09-07-2000,0,1986-2005,GFDL-ESM2M
10-07-2000,0.002,1986-2005,GFDL-ESM2M
11-07-2000,0.527,1986-2005,GFDL-ESM2M
12-07-2000,17.446,1986-2005,GFDL-ESM2M
13-07-2000,2.223,1986-2005,GFDL-ESM2M
14-07-2000,2.032,1986-2005,GFDL-ESM2M
15-07-2000,2.241,1986-2005,GFDL-ESM2M
16-07-2000,0.095,1986-2005,GFDL-ESM2M
17-07-2000,0.089,1986-2005,GFDL-ESM2M
18-07-2000,0.011,1986-2005,GFDL-ESM2M
19-07-2000,0.454,1986-2005,GFDL-ESM2M
20-07-2000,1.611,1986-2005,GFDL-ESM2M
21-07-2000,0.182,1986-2005,GFDL-ESM2M
22-07-2000,4.212,1986-2005,GFDL-ESM2M
23-07-2000,6.81,1986-2005,GFDL-ESM2M
24-07-2000,7.82,1986-2005,GFDL-ESM2M
25-07-2000,13.98,1986-2005,GFDL-ESM2M
26-07-2000,9.191,1986-2005,GFDL-ESM2M
27-07-2000,3.564,1986-2005,GFDL-ESM2M
28-07-2000,0,1986-2005,GFDL-ESM2M
29-07-2000,0,1986-2005,GFDL-ESM2M
30-07-2000,0.198,1986-2005,GFDL-ESM2M
31-07-2000,4.429,1986-2005,GFDL-ESM2M
01-08-2000,1.225,1986-2005,GFDL-ESM2M
02-08-2000,3.045,1986-2005,GFDL-ESM2M
03-08-2000,21.279,1986-2005,GFDL-ESM2M
04-08-2000,18.181,1986-2005,GFDL-ESM2M
05-08-2000,0.993,1986-2005,GFDL-ESM2M
06-08-2000,3.021,1986-2005,GFDL-ESM2M
07-08-2000,0.094,1986-2005,GFDL-ESM2M
08-08-2000,0.003,1986-2005,GFDL-ESM2M
09-08-2000,0.015,1986-2005,GFDL-ESM2M
10-08-2000,5.675,1986-2005,GFDL-ESM2M
11-08-2000,0.04,1986-2005,GFDL-ESM2M
12-08-2000,5.011,1986-2005,GFDL-ESM2M
13-08-2000,27.849,1986-2005,GFDL-ESM2M
14-08-2000,3.052,1986-2005,GFDL-ESM2M
15-08-2000,7.482,1986-2005,GFDL-ESM2M
16-08-2000,15.537,1986-2005,GFDL-ESM2M
17-08-2000,3.879,1986-2005,GFDL-ESM2M
18-08-2000,54.441,1986-2005,GFDL-ESM2M
19-08-2000,2.168,1986-2005,GFDL-ESM2M
20-08-2000,7.575,1986-2005,GFDL-ESM2M
21-08-2000,0.11,1986-2005,GFDL-ESM2M
22-08-2000,0,1986-2005,GFDL-ESM2M
23-08-2000,14.868,1986-2005,GFDL-ESM2M
24-08-2000,1.613,1986-2005,GFDL-ESM2M
25-08-2000,2.638,1986-2005,GFDL-ESM2M
26-08-2000,18.151,1986-2005,GFDL-ESM2M
27-08-2000,0.312,1986-2005,GFDL-ESM2M
28-08-2000,15.062,1986-2005,GFDL-ESM2M
29-08-2000,8.47,1986-2005,GFDL-ESM2M
30-08-2000,0.468,1986-2005,GFDL-ESM2M
31-08-2000,0.523,1986-2005,GFDL-ESM2M
01-09-2000,0.08,1986-2005,GFDL-ESM2M
02-09-2000,5.365,1986-2005,GFDL-ESM2M
03-09-2000,1.066,1986-2005,GFDL-ESM2M
04-09-2000,0.019,1986-2005,GFDL-ESM2M
05-09-2000,0.004,1986-2005,GFDL-ESM2M
06-09-2000,0.196,1986-2005,GFDL-ESM2M
07-09-2000,0.002,1986-2005,GFDL-ESM2M
08-09-2000,0,1986-2005,GFDL-ESM2M
09-09-2000,0,1986-2005,GFDL-ESM2M
10-09-2000,4.635,1986-2005,GFDL-ESM2M
11-09-2000,8.382,1986-2005,GFDL-ESM2M
12-09-2000,0.169,1986-2005,GFDL-ESM2M
13-09-2000,0.55,1986-2005,GFDL-ESM2M
14-09-2000,1.166,1986-2005,GFDL-ESM2M
15-09-2000,2.463,1986-2005,GFDL-ESM2M
16-09-2000,0,1986-2005,GFDL-ESM2M
17-09-2000,3.181,1986-2005,GFDL-ESM2M
18-09-2000,0.371,1986-2005,GFDL-ESM2M
19-09-2000,12.671,1986-2005,GFDL-ESM2M
20-09-2000,1.237,1986-2005,GFDL-ESM2M
21-09-2000,3.793,1986-2005,GFDL-ESM2M
22-09-2000,2.147,1986-2005,GFDL-ESM2M
23-09-2000,4.323,1986-2005,GFDL-ESM2M
24-09-2000,0.692,1986-2005,GFDL-ESM2M
25-09-2000,0.005,1986-2005,GFDL-ESM2M
26-09-2000,1.357,1986-2005,GFDL-ESM2M
27-09-2000,2.561,1986-2005,GFDL-ESM2M
28-09-2000,0.336,1986-2005,GFDL-ESM2M
29-09-2000,0.002,1986-2005,GFDL-ESM2M
30-09-2000,1.978,1986-2005,GFDL-ESM2M
01-10-2000,0.009,1986-2005,GFDL-ESM2M
02-10-2000,0,1986-2005,GFDL-ESM2M
03-10-2000,0.008,1986-2005,GFDL-ESM2M
04-10-2000,0.352,1986-2005,GFDL-ESM2M
05-10-2000,0.032,1986-2005,GFDL-ESM2M
06-10-2000,0.066,1986-2005,GFDL-ESM2M
07-10-2000,0.206,1986-2005,GFDL-ESM2M
08-10-2000,0.284,1986-2005,GFDL-ESM2M
09-10-2000,0.24,1986-2005,GFDL-ESM2M
10-10-2000,0.393,1986-2005,GFDL-ESM2M
11-10-2000,0,1986-2005,GFDL-ESM2M
12-10-2000,27.619,1986-2005,GFDL-ESM2M
13-10-2000,1.487,1986-2005,GFDL-ESM2M
14-10-2000,0,1986-2005,GFDL-ESM2M
15-10-2000,2.224,1986-2005,GFDL-ESM2M
16-10-2000,2.775,1986-2005,GFDL-ESM2M
17-10-2000,0.053,1986-2005,GFDL-ESM2M
18-10-2000,0.066,1986-2005,GFDL-ESM2M
19-10-2000,0.007,1986-2005,GFDL-ESM2M
20-10-2000,0,1986-2005,GFDL-ESM2M
21-10-2000,19.684,1986-2005,GFDL-ESM2M
22-10-2000,12.722,1986-2005,GFDL-ESM2M
23-10-2000,2.009,1986-2005,GFDL-ESM2M
24-10-2000,1.758,1986-2005,GFDL-ESM2M
25-10-2000,1.822,1986-2005,GFDL-ESM2M
26-10-2000,3.884,1986-2005,GFDL-ESM2M
27-10-2000,1.386,1986-2005,GFDL-ESM2M
28-10-2000,0.001,1986-2005,GFDL-ESM2M
29-10-2000,15.015,1986-2005,GFDL-ESM2M
30-10-2000,12.613,1986-2005,GFDL-ESM2M
31-10-2000,6.02,1986-2005,GFDL-ESM2M
01-11-2000,3.532,1986-2005,GFDL-ESM2M
02-11-2000,0.707,1986-2005,GFDL-ESM2M
03-11-2000,7.121,1986-2005,GFDL-ESM2M
04-11-2000,13.616,1986-2005,GFDL-ESM2M
05-11-2000,1.546,1986-2005,GFDL-ESM2M
06-11-2000,0.486,1986-2005,GFDL-ESM2M
07-11-2000,1.435,1986-2005,GFDL-ESM2M
08-11-2000,0.32,1986-2005,GFDL-ESM2M
09-11-2000,3.196,1986-2005,GFDL-ESM2M
10-11-2000,0.064,1986-2005,GFDL-ESM2M
11-11-2000,12.321,1986-2005,GFDL-ESM2M
12-11-2000,15.734,1986-2005,GFDL-ESM2M
13-11-2000,0.041,1986-2005,GFDL-ESM2M
14-11-2000,0.255,1986-2005,GFDL-ESM2M
15-11-2000,4.023,1986-2005,GFDL-ESM2M
16-11-2000,0.844,1986-2005,GFDL-ESM2M
17-11-2000,0.759,1986-2005,GFDL-ESM2M
18-11-2000,0.924,1986-2005,GFDL-ESM2M
19-11-2000,0.237,1986-2005,GFDL-ESM2M
20-11-2000,0.699,1986-2005,GFDL-ESM2M
21-11-2000,0.017,1986-2005,GFDL-ESM2M
22-11-2000,11.664,1986-2005,GFDL-ESM2M
23-11-2000,13.318,1986-2005,GFDL-ESM2M
24-11-2000,1.154,1986-2005,GFDL-ESM2M
